,Customer_Name,Similar_Customer_1,Similar_Customer_2,Similar_Customer_3,Similar_Customer_4,Similar_Customer_5
143,C_1030140,"('C_838157', 0.7857265874025955)","('C_2424022', 0.7891499987061794)","('C_2072336', 0.790676655150551)","('C_1851700', 0.7980112639607995)","('C_1479171', 0.7998057515356808)"
144,C_1030240,"('C_1858153', 0.31193429704700015)","('C_942414', 0.6220355269907728)","('C_967619', 0.7142857142857143)","('C_2182832', 0.7418011102528389)","('C_353473', 0.7786137772020636)"
145,C_1030258,"('C_251075', 0.8650425170768834)","('C_778990', 0.865764568512573)","('C_34016', 0.8693267767269803)","('C_1327534', 0.8705093543363718)","('C_524821', 0.8777332330734816)"
146,C_1030656,"('C_1353461', 0.5065855239366472)","('C_345485', 0.5574720993893214)","('C_1311523', 0.6919864289678255)","('C_2340198', 0.7151140733175423)","('C_1587636', 0.7291758542583661)"
147,C_1030964,"('C_1233516', 0.7843153655993522)","('C_1105326', 0.8162986309043906)","('C_2528684', 0.8207705273830636)","('C_1079174', 0.8275460433832034)","('C_2038952', 0.8384888499823246)"
148,C_1030995,"('C_1651578', 0.31734821442719907)","('C_1758165', 0.6033010813919435)","('C_1272194', 0.7327387580875757)","('C_1132260', 0.75)","('C_1195582', 0.7576243613704999)"
149,C_1031309,"('C_1914160', 0.7371618361042602)","('C_2342575', 0.7437995728854512)","('C_1360541', 0.749064106669195)","('C_643734', 0.7690308987193064)","('C_533953', 0.77022876450019)"
150,C_1031423,"('C_2032341', 0.26973762281001623)","('C_2036079', 0.3421174082303695)","('C_485178', 0.4422528965580843)","('C_1211302', 0.4533773489871957)","('C_2502315', 0.5181849442118965)"
151,C_1031474,"('C_1037599', 0.7787349024852144)","('C_82973', 0.7897475592790908)","('C_1009314', 0.815256818285093)","('C_1910823', 0.8174562945503019)","('C_2168910', 0.8174562945503019)"
152,C_1032169,"('C_1142257', 0.29289321881345254)","('C_720010', 0.7108824178888329)","('C_1677706', 0.7327387580875757)","('C_627774', 0.8110177634953863)","('C_1050655', 0.83093110762829)"
153,C_1032532,"('C_2407011', 0.5985910915308765)","('C_419080', 0.6142557423775803)","('C_1732513', 0.6472990612943249)","('C_1412494', 0.663153627936448)","('C_126474', 0.6632526812461691)"
154,C_1033453,"('C_2034260', 0.5756327973999817)","('C_2372836', 0.6074276958062044)","('C_1291962', 0.6260332723265982)","('C_2083816', 0.6470859504693944)","('C_736351', 0.6599100341263818)"
155,C_1033785,"('C_450741', 0.5917517095361369)","('C_1584150', 0.7249498476607041)","('C_2388581', 0.7598077692923693)","('C_2079031', 0.7642977396044841)","('C_2192450', 0.7642977396044841)"
156,C_1034007,"('C_278414', 0.7938394555394939)","('C_1801964', 0.7997934561847003)","('C_814860', 0.8029413930112186)","('C_2143817', 0.8040325616962306)","('C_1855321', 0.8056041192892015)"
157,C_1034594,"('C_2136082', 0.6112934690062632)","('C_1817809', 0.6168247214888711)","('C_1101395', 0.6174986219777799)","('C_513868', 0.6343876674057167)","('C_1828690', 0.6660779616420104)"
158,C_1034741,"('C_823090', 0.811424993298081)","('C_1041030', 0.8570170507030658)","('C_957443', 0.8615720752892787)","('C_928372', 0.8630427732229764)","('C_1813613', 0.8656409663711129)"
159,C_1035041,"('C_1707193', 0.6748840967183729)","('C_1951604', 0.7942611840538827)","('C_1096148', 0.8136648479984062)","('C_1639732', 0.828276059437908)","('C_251989', 0.842864383756055)"
160,C_1035089,"('C_87389', 0.5372947625114527)","('C_1918687', 0.6462846370071205)","('C_2214114', 0.6561482599978723)","('C_2188958', 0.6636364276359388)","('C_341995', 0.6642191001650861)"
161,C_1035392,"('C_628232', 0.5000000000000001)","('C_1779789', 0.5602196418272898)","('C_326950', 0.6464466094067263)","('C_132389', 0.680601945270162)","('C_350735', 0.6837722339831621)"
162,C_1035603,"('C_1189645', 0.7944452066777715)","('C_2360784', 0.8047288037904233)","('C_1433308', 0.815644214306593)","('C_937680', 0.8209783760668468)","('C_1560698', 0.8233694002559118)"
163,C_1035867,"('C_1173040', 0.7368825942078912)","('C_1069649', 0.7729163326691217)","('C_658004', 0.7763932022500211)","('C_382645', 0.7763932022500211)","('C_1474618', 0.7763932022500211)"
164,C_1035946,"('C_851622', 0.6391243627772194)","('C_2483930', 0.6391243627772194)","('C_1352311', 0.6391243627772194)","('C_1729865', 0.6995023679941397)","('C_2040149', 0.7183730234851816)"
165,C_1036193,"('C_1327534', 0.6547726658011537)","('C_1012143', 0.7025951030422768)","('C_1739494', 0.7039566835165977)","('C_1647563', 0.7081300799609714)","('C_2547793', 0.7108306833043507)"
166,C_1036703,"('C_737354', 0.8112019725226955)","('C_1058368', 0.8324044445758659)","('C_1069470', 0.8324044445758659)","('C_1580832', 0.8419893950171586)","('C_533565', 0.8517363007923952)"
167,C_1037074,"('C_2107402', 0.684872099917109)","('C_1973370', 0.7312580238347535)","('C_927923', 0.7976590903669988)","('C_2333549', 0.80315536536382)","('C_1314523', 0.8098168161553821)"
168,C_1037222,"('C_2002765', 0.6906704130282593)","('C_2394829', 0.7143440493501602)","('C_482634', 0.7143440493501602)","('C_1904747', 0.7478799592257092)","('C_143681', 0.7535867691890434)"
169,C_1037287,"('C_218959', 0.6198108727138492)","('C_533953', 0.6744908195499856)","('C_1914160', 0.70635267417381)","('C_643734', 0.7232770460390386)","('C_165001', 0.7238159554451387)"
170,C_1037548,"('C_1549695', 0.7112894610473395)","('C_1801964', 0.7305262467106111)","('C_14357', 0.7466575302425619)","('C_1280607', 0.7499022220057596)","('C_2061764', 0.7564403739786092)"
171,C_1037599,"('C_279408', 0.5527864045000421)","('C_416771', 0.5527864045000421)","('C_2427905', 0.5917517095361369)","('C_1044045', 0.5927896216226003)","('C_624077', 0.7091200629346832)"
172,C_1037860,"('C_188339', 0.5059220092291243)","('C_1114926', 0.5721159085416482)","('C_87389', 0.6600428165080572)","('C_264844', 0.6675474634212579)","('C_2351571', 0.6761836883511465)"
173,C_1038059,"('C_277712', 0.6354811113269522)","('C_631743', 0.6354811113269522)","('C_107035', 0.6548371595832172)","('C_615850', 0.655995953031951)","('C_2037332', 0.6565956225980398)"
174,C_1038863,"('C_1491743', 0.8138532769815645)","('C_2318064', 0.8185656793730326)","('C_1179884', 0.8283023275969419)","('C_2091303', 0.8591619816076161)","('C_1990877', 0.8682573890837241)"
175,C_103887,"('C_362620', 0.5000000000000001)","('C_354529', 0.5000000000000001)","('C_1845804', 0.5791715161170814)","('C_1954362', 0.591751709536137)","('C_441639', 0.591751709536137)"
176,C_1039042,"('C_1760927', 0.003454241755120435)","('C_1224976', 0.681064235312258)","('C_1728928', 0.7195201935211268)","('C_730048', 0.7853961130989024)","('C_1054140', 0.8553880499033162)"
177,C_1039848,"('C_2170730', 0.8456966500379081)","('C_1005053', 0.8525580438451028)","('C_2336075', 0.870724782928749)","('C_2511658', 0.8908910548820038)","('C_871619', 0.9123856399615584)"
178,C_1039864,"('C_1756898', 0.7973450149701061)","('C_1133898', 0.8037910209553776)","('C_724195', 0.8075324682521094)","('C_1711778', 0.8100006527600297)","('C_2035695', 0.8121678773958936)"
179,C_1040137,"('C_1673315', 0.6040740305658079)","('C_1585254', 0.6180685763123801)","('C_1336484', 0.629638012468295)","('C_1234575', 0.6412319119142049)","('C_1118777', 0.6783559312635155)"
180,C_1040199,"('C_1346667', 0.8055274123904018)","('C_2085954', 0.8075499102701247)","('C_2540000', 0.8318817754884343)","('C_1553588', 0.8333333333333334)","('C_647066', 0.8484413944113278)"
181,C_104022,"('C_2187973', 0.7146344291955986)","('C_738103', 0.7487756223983393)","('C_132886', 0.7698410849524787)","('C_2045032', 0.7736253405503308)","('C_564338', 0.7742772177626296)"
182,C_1040243,"('C_2183325', 0.7172701179131225)","('C_570992', 0.7321143031567587)","('C_1538021', 0.7467539821864738)","('C_1914508', 0.7563417571712118)","('C_1830884', 0.7572079288208255)"
183,C_1040351,"('C_631743', 0.2849012430226663)","('C_277712', 0.2849012430226663)","('C_615850', 0.32514644912497537)","('C_2037332', 0.3263228571922453)","('C_2091731', 0.32700615322741544)"
184,C_1040498,"('C_290230', 0.8038920190663994)","('C_297708', 0.8262091624809829)","('C_965335', 0.8262091624809829)","('C_1666043', 0.846202798655737)","('C_2544857', 0.846202798655737)"
185,C_1041030,"('C_1615022', 0.6520564213522735)","('C_2187973', 0.6891707022544125)","('C_1106580', 0.7109919046268837)","('C_224383', 0.7267642275119237)","('C_2542706', 0.7267642275119237)"
186,C_1041278,"('C_1269249', 0.41442653044423583)","('C_1245331', 0.4249950262762091)","('C_184000', 0.47551476772028645)","('C_846353', 0.5155784276205824)","('C_658681', 0.5352571714359574)"
187,C_1041479,"('C_639801', 0.5411352982623563)","('C_145041', 0.5928036341862724)","('C_642249', 0.6114339821568735)","('C_1970570', 0.6576532710413964)","('C_68612', 0.6647729910628073)"
188,C_1041581,"('C_171388', 0.7668454172328171)","('C_2288403', 0.7743827082280553)","('C_711144', 0.7809742882848627)","('C_2266366', 0.7852039667667413)","('C_2098191', 0.7875747019162852)"
189,C_1041586,"('C_227099', 0.48636095148441727)","('C_1721262', 0.6012309003408057)","('C_2426643', 0.6151426848040853)","('C_1862199', 0.6763196107695495)","('C_2487877', 0.6918914903131714)"
190,C_1042052,"('C_169249', 0.5204161968399067)","('C_2281772', 0.5254465751098458)","('C_216315', 0.5460977068315473)","('C_2250232', 0.5552460989951908)","('C_1981421', 0.5553163139853443)"
191,C_1042066,"('C_2218597', 0.757464374963667)","('C_1352311', 0.757464374963667)","('C_851622', 0.757464374963667)","('C_2483930', 0.757464374963667)","('C_1785663', 0.7596646768568883)"
192,C_1042158,"('C_2130101', 0.4686914718966937)","('C_2255935', 0.5000000000000001)","('C_2403119', 0.5768429958025831)","('C_1853702', 0.591751709536137)","('C_1475297', 0.591751709536137)"
193,C_104218,"('C_2524156', 0.6837722339831621)","('C_912155', 0.8)","('C_1274354', 0.8236677938816919)","('C_1889297', 0.8474879069200989)","('C_1148548', 0.8502651701866728)"
194,C_1042181,"('C_87389', 0.6392398036095936)","('C_2189562', 0.6944091897677812)","('C_1442327', 0.7247392610884709)","('C_2214114', 0.7319070302172215)","('C_658681', 0.7371015185275148)"
195,C_1042700,"('C_1445271', 0.4634755912895224)","('C_2567530', 0.4805854411825452)","('C_1235815', 0.4867704412859749)","('C_1593936', 0.4871139275400297)","('C_159996', 0.5211479757673855)"
196,C_1043247,"('C_1939707', 0.8349704873229812)","('C_1156085', 0.8385759334012565)","('C_1904606', 0.8515503848184147)","('C_2405201', 0.8717255983595766)","('C_1702161', 0.8760261128566267)"
197,C_1043269,"('C_1352311', 0.5412306701674063)","('C_851622', 0.5412306701674063)","('C_2483930', 0.5412306701674063)","('C_1729865', 0.6179872426065025)","('C_1611816', 0.6756010958749652)"
198,C_1044045,"('C_1037599', 0.5927896216226002)","('C_2087491', 0.7120587800798007)","('C_1743435', 0.7120587800798007)","('C_611575', 0.7120587800798007)","('C_64412', 0.7648969784269988)"
199,C_1044402,"('C_123105', 0.6477687493912947)","('C_561814', 0.6865462153535704)","('C_2023471', 0.6920800753974015)","('C_234009', 0.708097446753688)","('C_2568487', 0.712677111145555)"
200,C_104442,"('C_1228345', 0.2925705689102527)","('C_1969376', 0.3417851144790218)","('C_2182985', 0.34648331273036115)","('C_2251964', 0.35526000796734114)","('C_362041', 0.3594490524259072)"
201,C_1044466,"('C_2363416', 0.7642977396044841)","('C_1108515', 0.7848342585440323)","('C_2363225', 0.8194240050476231)","('C_18707', 0.8218258387250504)","('C_1132260', 0.8333333333333334)"
202,C_1044659,"('C_1172542', 0.21171435995195775)","('C_2586806', 0.3225224118753598)","('C_1863831', 0.39974636318933465)","('C_2449646', 0.4503810030014941)","('C_2359003', 0.4507806858047535)"
203,C_1044706,"('C_859290', 0.7082650227037207)","('C_720591', 0.7179160435812075)","('C_1792374', 0.7197597694279367)","('C_1068470', 0.7343247238712874)","('C_736351', 0.7383409083691281)"
204,C_1045955,"('C_51499', 0.5129845278869916)","('C_1880281', 0.5129845278869916)","('C_1735266', 0.6010213794583729)","('C_2247215', 0.6173107331188802)","('C_343097', 0.6549122346112222)"
205,C_1045982,"('C_589399', 0.615494047398214)","('C_28686', 0.6619382981085934)","('C_2260453', 0.6825208907530176)","('C_1934555', 0.7056249235531092)","('C_740565', 0.7215545694152121)"
206,C_1045989,"('C_1166610', 0.6102686806472357)","('C_377048', 0.6361631900699922)","('C_264844', 0.6513055732527022)","('C_223016', 0.7118176448870501)","('C_2482397', 0.7167783171836)"
207,C_1046064,"('C_794164', 0.5798000405148395)","('C_2043903', 0.6137900481851516)","('C_1515434', 0.6196878376637313)","('C_1281990', 0.6230959010912909)","('C_2127184', 0.6449502912980545)"
208,C_1046333,"('C_1518365', 0.6935860674039573)","('C_1935509', 0.7194967796163517)","('C_759830', 0.7241129518653847)","('C_1911303', 0.7576212462791163)","('C_131827', 0.7774049607598343)"
209,C_1046682,"('C_2387197', 0.3193127905848291)","('C_1952356', 0.4265861244779232)","('C_1855650', 0.5067952601026207)","('C_777432', 0.547583178141469)","('C_525445', 0.5492542585870519)"
210,C_1047053,"('C_497354', 0.761395957888372)","('C_1167968', 0.8177631526501722)","('C_112391', 0.819200157738728)","('C_2583752', 0.8420459851486854)","('C_2432771', 0.8421782606894623)"
211,C_1047250,"('C_901746', 0.7461115036506978)","('C_1345955', 0.8446557310195701)","('C_2110154', 0.8446557310195701)","('C_2059296', 0.8446557310195701)","('C_1274663', 0.8447527401489735)"
212,C_1047365,"('C_1322848', 0.6671672122639898)","('C_1602880', 0.6952692052131348)","('C_215665', 0.6952692052131348)","('C_336276', 0.7149822827216945)","('C_1958579', 0.7328082578266033)"
213,C_104744,"('C_354529', 0.803883864861816)","('C_1097240', 0.803883864861816)","('C_202400', 0.820031491733661)","('C_1228790', 0.8398718461949128)","('C_2044415', 0.8398718461949128)"
214,C_1047702,"('C_2482112', 0.7569386979931497)","('C_2181847', 0.7803921927463708)","('C_2209420', 0.8037859929228538)","('C_836903', 0.8059869976562478)","('C_1723679', 0.8148104365662093)"
215,C_104796,"('C_546010', 0.7993519891447003)","('C_2224422', 0.8061516428560593)","('C_1893447', 0.8081891340755738)","('C_2143817', 0.8230600529294919)","('C_335247', 0.8234670513231567)"
216,C_1048043,"('C_1505482', 0.5527864045000421)","('C_2537949', 0.5527864045000421)","('C_2254702', 0.5527864045000421)","('C_1885894', 0.5527864045000421)","('C_2392179', 0.5527864045000421)"
217,C_1048507,"('C_1520257', 0.5)","('C_1885812', 0.5)","('C_1626247', 0.5294446535841921)","('C_2288320', 0.5531338320169412)","('C_2203904', 0.6377561970697117)"
218,C_1048620,"('C_439226', 0.6719782041318849)","('C_1372989', 0.7763932022500211)","('C_904189', 0.7763932022500211)","('C_525413', 0.8174258141649446)","('C_1322330', 0.8315836022754988)"
219,C_1048750,"('C_436248', 0.5408201227313221)","('C_2093346', 0.5565728460070427)","('C_205535', 0.5906983317330373)","('C_1471796', 0.6027086685189917)","('C_984038', 0.6034952808878309)"
220,C_1048762,"('C_2424976', 0.7642977396044842)","('C_1659709', 0.7925472485394149)","('C_833716', 0.8139270397785082)","('C_1543172', 0.8151443262224076)","('C_2061677', 0.8174258141649446)"
221,C_1048847,"('C_2412186', 0.43305329048615926)","('C_2483930', 0.6220355269907728)","('C_1346057', 0.6220355269907728)","('C_1267155', 0.6220355269907728)","('C_771753', 0.6220355269907728)"
222,C_1049101,"('C_2411021', 0.6283722976215305)","('C_1269112', 0.7498640354999238)","('C_587696', 0.7854406459934684)","('C_289356', 0.8154557141213801)","('C_1163465', 0.8399286168193181)"
223,C_1049134,"('C_1475708', 0.7787783861658755)","('C_826359', 0.8179155318483552)","('C_1608804', 0.8333333333333334)","('C_989928', 0.8503349497370805)","('C_1953823', 0.886039423540362)"
224,C_104955,"('C_2158742', 0.6290088833918653)","('C_2580977', 0.6742920403566426)","('C_1850860', 0.7376696656864188)","('C_628232', 0.7376696656864188)","('C_366553', 0.7376696656864188)"
225,C_1049689,"('C_1992422', 0.5686779722453545)","('C_564338', 0.6516300607301482)","('C_290407', 0.699367065086776)","('C_2427246', 0.7253254529781565)","('C_1132988', 0.7484724406984851)"
226,C_1049710,"('C_770521', 0.6114190138244071)","('C_1203659', 0.7251439061589808)","('C_1715267', 0.7336466521652572)","('C_2344565', 0.7338116989290522)","('C_1714909', 0.7343649736442484)"
227,C_104984,"('C_1078833', 0.5692532051453667)","('C_310836', 0.5744747436074013)","('C_651110', 0.6482967147556152)","('C_695553', 0.6482967147556152)","('C_418186', 0.7275718066884123)"
228,C_1050245,"('C_1554129', 0.6932140044610519)","('C_2409756', 0.7192801260789914)","('C_2096299', 0.7533734621151165)","('C_926460', 0.7763932022500211)","('C_2462693', 0.7838951276580919)"
229,C_105049,"('C_1035392', 0.6837722339831621)","('C_628232', 0.6837722339831621)","('C_1779789', 0.721858479593918)","('C_326950', 0.7763932022500211)","('C_132389', 0.7979949333653192)"
230,C_1050524,"('C_2369788', 0.6453484161780719)","('C_460018', 0.6756093822761391)","('C_1205958', 0.6790062362767775)","('C_711805', 0.6874171282775321)","('C_770159', 0.6881585852939515)"
231,C_1050596,"('C_322870', 0.7699925979551875)","('C_2358739', 0.7980601376218885)","('C_855460', 0.80411220138267)","('C_294656', 0.8154917448616592)","('C_2506578', 0.8194160606881613)"
232,C_1050655,"('C_1269705', 0.7609004794325307)","('C_1142257', 0.7609004794325307)","('C_1443434', 0.770236483505361)","('C_2247925', 0.7708297770908806)","('C_2065515', 0.7726093527150282)"
233,C_1050735,"('C_419465', 0.23509319996112754)","('C_1249157', 0.3150778044507947)","('C_426274', 0.3872558823383224)","('C_2482283', 0.4117595968926293)","('C_1820928', 0.4263980706352345)"
234,C_1050872,"('C_947030', 0.8267098201689449)","('C_2428972', 0.854863070208715)","('C_638160', 0.8712909461558174)","('C_516635', 0.8754627339267739)","('C_1354499', 0.875711288852879)"
235,C_1051106,"('C_87389', 0.767242039424096)","('C_564338', 0.7913339268991173)","('C_1310155', 0.809042723060875)","('C_669729', 0.811131919121038)","('C_840546', 0.820991540716221)"
236,C_1051128,"('C_605311', 0.6666666666666665)","('C_1889297', 0.8031077344687692)","('C_2139546', 0.8075499102701247)","('C_378893', 0.8397789218343787)","('C_1979002', 0.8398718461949128)"
